state,state_fips,variable,sex,age_group,num_chronic,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
California,06,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,13.74,14.88,12.81,14.27,12.31,12.43,12.01,12,11.2,12.63,11.1
California,06,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,19.63,20.02,19.43,18.6,17.02,17.21,16.69,17.18,17.4,16.4,16.64
California,06,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,35.48,35.87,36.02,35.64,34.47,34.22,34.04,31.84,31.74,32.85,32.67
California,06,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1493.4106,1554.8648,1575.9758,1592.8923,1593.769,1652.4846,1659.9329,1687.4017,1744.259,1767.5531,1847.8578
California,06,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,5325.1398,5547.3366,5662.6998,5724.7993,5608.3426,5724.3279,5794.9274,5967.5212,6111.1366,6238.0401,6465.0806
California,06,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,11929.5208,12333.9236,12787.7585,12670.9624,12218.0456,12190.3661,12343.3839,12594.1731,12651.7732,12772.9169,13241.1314
California,06,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,33840.4693,35806.4927,37821.983,37809.9061,38844.7159,38327.2558,38599.8245,38588.2853,38302.6436,38911.4817,39861.1963
California,06,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1348.2539,1402.6468,1400.9022,1436.2888,1400.2074,1468.6647,1470.453,1452.9449,1521.8273,1539.2143,1599.2463
California,06,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,4619.2282,4819.9711,4825.2202,4986.9144,4745.0546,4924.7757,4926.6411,4968.165,5135.6419,5207.2391,5376.3324
California,06,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,9993.8103,10383.8197,10537.1555,10763.3586,9985.1563,10187.257,10124.5902,10187.671,10299.7923,10285.046,10632.7056
California,06,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,27551.1447,29288.1615,30261.3091,31095.4716,30594.8428,30964.176,30519.5298,30312.4379,30144.5791,30187.3458,30925
California,06,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,107.7017,106.7125,102.8807,101.0656,99.8954,102.2524,101.49,102.3841,106.0437,107.3569,112.0899
California,06,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,283.3902,282.2812,273.8136,273.908,268.5927,275.2517,276.4096,280.7651,287.7483,296.8911,309.068
California,06,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,580.0699,574.2424,563.1841,561.5301,545.7845,550.216,548.9623,561.035,571.8999,575.4256,594.3119
California,06,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1555.4506,1565.5084,1552.8073,1571.854,1601.0619,1603.7593,1610.1853,1625.0723,1649.2499,1640.949,1682.3576
California,06,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,5.84,5.84,5.58,4.99,5.05,5.03,3.99,4.5,4.66,4.88,4.7
California,06,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,8.31,8.35,8.31,8.1,7.42,7.36,7.32,6.79,6.75,6.77,6.84
California,06,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,12.79,12.52,12.66,12.31,11.21,11.01,10.62,10.33,10.25,10.06,10.4
California,06,Hospital Readmissions-Percentage (%),males, 65 Years and Over,6+,25.44,25.42,24.38,24.73,24.19,23.55,22.79,22.8,22.66,22.71,23.15
Colorado,08,Per Capita Spending-Actual ($),males, Less than 65 Years,0 to 1,1761.0681,1897.3728,2024.9539,2032.8873,1881.0297,2093.5878,2091.022,2130.6127,2085.5958,2203.5861,2190.3829
Colorado,08,Per Capita Spending-Actual ($),males, Less than 65 Years,2 to 3,7844.8464,8395.6056,8462.7422,8418.9527,8120.0988,8335.9986,7975.2263,8483.2291,8702.8923,8460.7001,8860.5641
Colorado,08,Per Capita Spending-Actual ($),males, Less than 65 Years,4 to 5,17317.2991,18371.0322,19356.3425,19067.3395,17822.8541,17631.5033,17301.1223,18143.8039,18112.7606,18237.8934,16988.9341
Colorado,08,Per Capita Spending-Actual ($),males, Less than 65 Years,6+,39139.0733,42798.825,44035.0093,42854.775,43490.0553,45467.1421,43823.1072,43854.75,43463.1245,42740.1531,44833.1087
Colorado,08,Per Capita Spending-Standardized ($),males, Less than 65 Years,0 to 1,1756.7577000000001,1890.8924,1992.1571,2000.158,1846.0187,2059.6338,2072.0668,2062.3888,2027.8085,2181.4519,2167.3926
Colorado,08,Per Capita Spending-Standardized ($),males, Less than 65 Years,2 to 3,7603.2116,8160.4151,8061.5581,8017.3516,7760.874,8049.7286,7707.2735,8035.4826,8346.3769,8103.5,8381.9472
Colorado,08,Per Capita Spending-Standardized ($),males, Less than 65 Years,4 to 5,16486.0474,17557.2879,18156.361,17786.317,16707.4406,16665.7778,16320.2655,16810.297,16970.0218,17002.2371,15892.8568
Colorado,08,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,36334.0222,39991.6216,40517.955,39274.1909,39486.4628,41801.6072,40641.3956,39974.9324,40095.7238,39180.534,40890.0573
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,322.7883,339.7629,337.8646,339.7834,344.7991,356.2331,365.0366,381.3653,394.5718,373.8817,350.9919
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,981.4922,996.1538,954.6324,985.5763,924.835,1003.6522,1001.2755,1011.3519,1044.4342,1072.9334,987.0084
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1742.7348,1859.8383,1866.6288,1843.1169,1804.2864,1904.5402,1913.6497,1932.9117,1907.3333,1909.8749,1762.3504
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,3726.4666,3909.0909,3917.7613,3917.8013,3953.8462,4106.5113,4390.8648,4443.3572,4128.5127,4020.2703,3964.8799
Colorado,08,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,10.17,9.51,8.09,8.22,7.56,7.61,7.55,7.4,8.92,7.76,7.8
Colorado,08,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,12.69,13.21,10.54,13.33,10.14,8.98,8.96,11.17,9.81,11.45,9.82
Colorado,08,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,18.51,20.12,18.99,19.02,18.35,18.42,16.63,14.92,17.57,15.27,17.63
Colorado,08,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,30.23,31.63,32.11,31.53,32.05,31.11,27.73,30.18,28.55,28.87,28.72
Colorado,08,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1639.6352,1692.1523,1652.3806,1766.2956,1679.5846,1786.6876,1777.3285,1815.6209,1886.7215,1942.0569,1990.2775
Colorado,08,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,5647.2911,5839.775,5892.601,6050.563,5855.1969,6023.9166,6159.0627,6131.9477,6324.2047,6401.8845,6760.3004
Colorado,08,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,12315.4457,12932.0587,12976.6593,13008.4827,12463.7327,12602.3694,12558.4484,12989.5555,13103.5293,12927.6513,13375.4183
Colorado,08,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,29341.1335,30197.9862,31759.2547,31808.3409,31941.4868,31673.1786,30979.9099,31954.1658,32145.8321,32564.6284,33021.9479
Colorado,08,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1646.8229,1696.2746,1648.8429,1751.9842,1634.4134,1740.8016,1741.9304,1753.5394,1843.8022,1910.5389,1943.1755
Colorado,08,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,5542.1045,5724.9339,5738.3951,5863.6615,5586.1529,5766.1535,5921.3862,5815.8195,6085.6024,6149.9679,6451.3155
Colorado,08,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,11938.4821,12553.805,12474.1955,12480.3227,11728.4457,11926.9509,11925.0225,12202.1862,12510.2021,12243.7718,12552.7013
Colorado,08,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,28167.8072,29042.8175,30125.6074,30288.4663,29843.6101,29695.633,29250.1613,29936.0171,30360.1933,30547.4169,30678.0342
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,131.9068,134.4073,127.4108,127.4005,125.5798,131.399,128.472,133.4149,140.6086,134.8649,131.5499
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,357.4414,365.3331,349.0159,355.2408,346.5205,355.4888,364.7823,379.4515,385.7902,376.7981,375.7908
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,758.877,786.3528,726.028,733.0805,710.1531,726.4851,722.5499,767.9264,750.7683,749.0765,749.4489
Colorado,08,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1817.0305,1821.1535,1796.3511,1804.4,1785.7631,1830.3441,1790.4651,1867.0794,1872.9468,1865.057,1839.5231
Colorado,08,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,5.84,5.45,6.32,5.43,6.19,4.55,4.22,3.09,4.28,5.42,4.07
Colorado,08,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,8.48,8.01,7.94,7.72,7.59,7.26,6.57,7.27,6.66,5.84,6.2
Colorado,08,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,13.25,12.85,11.66,11.4,10.82,10.54,9.46,10.02,9.63,9.81,9.71
Colorado,08,Hospital Readmissions-Percentage (%),males, 65 Years and Over,6+,23.72,23.05,22.17,21.87,20.48,20.46,19.51,19.6,19.27,19.13,19.48
Connecticut,09,Per Capita Spending-Actual ($),males, Less than 65 Years,0 to 1,2079.4932,2202.0084,2306.0358,2383.1008,2372.4886,2373.5624,2622.0145,2655.5915,2700.8925,2480.5902,2959.6269
Connecticut,09,Per Capita Spending-Actual ($),males, Less than 65 Years,2 to 3,6898.8846,7485.8386,8115.2099,7770.7196,7777.4506,7719.2533,7877.5922,8180.9505,7900.1833,8396.7391,8384.5676
Connecticut,09,Per Capita Spending-Actual ($),males, Less than 65 Years,4 to 5,15515.2339,16873.9878,18298.9003,16863.0577,15627.5294,15354.3612,16781.6386,17017.8928,16964.1817,16656.8032,16876.8028
Connecticut,09,Per Capita Spending-Actual ($),males, Less than 65 Years,6+,41574.273,43142.5466,46192.8999,45967.3573,46706.651,46328.2396,47169.361,45795.3749,43473.1534,43761.2163,45167.7521
Connecticut,09,Per Capita Spending-Standardized ($),males, Less than 65 Years,0 to 1,1899.9918,2002.9991,2090.9545,2169.6089,2171.1835,2206.306,2413.4156,2372.8116,2415.72,2242.2878,2660.2838
Connecticut,09,Per Capita Spending-Standardized ($),males, Less than 65 Years,2 to 3,6058.4434,6552.4361,7108.3187,6832.7961,6803.2748,6924.3464,6982.807,7030.4135,6941.7626,7324.9224,7270.1564
Connecticut,09,Per Capita Spending-Standardized ($),males, Less than 65 Years,4 to 5,13008.4067,14221.0045,15050.1882,14494.8395,13354.5722,13348.3108,14371.8373,14118.7691,14382.3449,14218.1121,14518.628
Connecticut,09,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,33460.2004,35000.2209,37745.9473,38206.7862,38302.2232,38421.9699,38043.6886,36442.4123,35473.9212,35295.5427,36671.011
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,445.112,443.4552,459.5926,464.1641,477.728,467.8164,481.2311,471.2745,441.74,420.4914,417.4422
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,964.1753,948.5628,1024.278,1003.9203,1087.1575,1030.2798,988.1579,1020.7798,982.8795,953.3898,955.6746
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1690.5622,1840.4341,1744.6319,1761.6571,1661.367,1768.88,1661.9589,1767.5131,1751.2082,1687.3399,1641.9011
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,3654.6259,3779.3696,4145.2991,4065.1637,4162.4322,4204.461,3993.4959,3748.4177,3807.0474,3621.321,3613.5881
Connecticut,09,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,8.37,11.63,9.64,13.21,9.74,10.4,7.94,8.74,8.33,12.4,11.57
Connecticut,09,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,13.29,13.14,14.91,16.33,15.62,13.34,11.76,13.25,11.65,14.41,15.09
Connecticut,09,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,18.95,20.49,22.71,20.85,17.38,18.88,17.67,18.74,20.05,18.68,16.77
Connecticut,09,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,33.16,34.09,34.77,34.7,33.53,32.55,32.77,32.03,30.91,30.56,32.59
Connecticut,09,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1744.7976,1860.6343,1862.1824,1783.7135,1851.4894,1900.2314,1900.2635,1968.622,2010.126,1977.2844,2127.505
Connecticut,09,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,5173.8949,5388.0311,5338.3578,5464.4159,5468.22,5440.3322,5453.6479,5720.8089,5816.4953,5951.4604,6227.2559
Connecticut,09,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,11940.3524,12155.748,12470.735,12305.5149,12113.4593,11732.5547,12145.4617,12232.6119,12382.1864,12192.2439,13038.3698
Connecticut,09,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,33139.7937,34935.5468,35602.1418,36093.6589,36214.363,36138.2375,36755.5768,36697.3737,36254.499,36159.2978,37276.1937
Connecticut,09,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1570.4293,1655.8782,1664.0867,1628.7009,1659.7067,1746.6336,1755.2256,1755.0233,1825.1137,1798.4375,1920.25
Connecticut,09,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,4479.409,4631.5791,4612.4117,4806.897,4733.5742,4819.032,4816.8224,4923.7337,5097.4288,5178.8094,5413.1371
Connecticut,09,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,9964.0026,10125.4392,10400.3427,10569.2826,10140.5153,10071.6811,10289.4538,10133.816,10484.6517,10268.5461,10944.8098
Connecticut,09,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,27060.4637,28573.6545,29054.2108,30268.9128,29534.3701,29988.1877,29844.2431,29348.9107,29610.969,29323.1246,30260.4111
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,145.6677,144.9639,145.0264,146.9676,146.7371,150.9364,147.5762,149.5473,147.1097,142.9967,144.9749
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,309.6444,310.7787,315.8891,314.7762,324.9866,320.7222,322.3233,332.2251,331.6969,334.9907,342.8376
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,637.643,633.2589,638.4906,639.6284,643.8472,652.6422,638.2327,645.1558,650.5644,643.0527,672.9033
Connecticut,09,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1737.0767,1750.9033,1758.7112,1815.5656,1837.8268,1870.3445,1833.7676,1830.0441,1820.0023,1839.8076,1864.7676
Connecticut,09,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,6.94,7.71,6.79,6.79,6.79,4.61,5.01,5.63,6.71,4.71,4.32
Connecticut,09,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,9.07,8.32,8.85,8.21,7.48,8.24,7.54,7.31,8.09,7.7,6.85
Connecticut,09,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,13.59,13.31,12.9,12.31,12.42,11.48,10.98,10.63,11.39,10.72,10.53
Connecticut,09,Hospital Readmissions-Percentage (%),males, 65 Years and Over,6+,25.72,26.04,25.8,24.9,24.72,24.36,23.42,23.04,22.58,23,22.84
Delaware,10,Per Capita Spending-Actual ($),males, Less than 65 Years,0 to 1,1630.774,1878.8958,1900.4239,1743.795,1836.9145,1950.4766,2064.3724,2047.8947,2261.3704,2522.5337,2513.1897
Delaware,10,Per Capita Spending-Actual ($),males, Less than 65 Years,2 to 3,6190.5364,6299.2484,6881.538,6528.1237,6431.783,6862.3793,6830.9117,6700.3817,6863.1622,6280.8727,6849.9167
Delaware,10,Per Capita Spending-Actual ($),males, Less than 65 Years,4 to 5,13076.6643,13962.3219,14218.5161,14062.9025,13364.5624,12346.8348,13488.0806,13909.7055,13786.8162,15320.4031,14635.6276
Delaware,10,Per Capita Spending-Actual ($),males, Less than 65 Years,6+,39236.4652,39034.6818,41725.2044,40134.5046,40872.5984,41691.8959,43496.5364,45443.2984,41701.2865,41910.746,39605.6564
Delaware,10,Per Capita Spending-Standardized ($),males, Less than 65 Years,0 to 1,1605.9781,1835.308,1821.9955,1719.7188,1801.4055,1901.5591,2011.8863,2024.1515,2184.8213,2454.3379,2404.0985
Delaware,10,Per Capita Spending-Standardized ($),males, Less than 65 Years,2 to 3,5952.7897,5989.7778,6433.8903,6235.0811,6032.2028,6346.2789,6567.5688,6234.2716,6591.9966,6007.4654,6558.4173
Delaware,10,Per Capita Spending-Standardized ($),males, Less than 65 Years,4 to 5,12263.9712,13007.1073,13001.3155,13025.0465,12116.6646,11519.9011,12458.4662,12674.0345,12886.797,14180.6836,13596.2921
Delaware,10,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,35742.9841,35989.6656,37568.619,36309.1844,36274.5991,37513.4837,38931.6501,40420.9415,37771.9786,37675.9009,35323.2355
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,347.743,376.6203,379.4524,361.0524,352.4476,348.2309,341.8703,341.9738,350.4662,324.9133,321.9486
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,693.0126,735.193,808.5414,761.9857,770.6021,764.9848,757.766,789.5238,753.4914,787.6165,744.9194
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1348.8795,1277.0538,1269.4644,1365.7431,1312.2044,1163.1977,1370.2665,1387.4657,1308.0481,1501.1515,1347.9547
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,3411.0879,3494.9187,3612.5971,3351.8091,3281.2062,3344.086,3523.0474,3807.3511,3759.5597,3631.8156,3367.0277
Delaware,10,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,10.37,NA,13.3,NA,NA,NA,NA,11.85,NA,NA,NA
Delaware,10,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,14.53,16.56,18.74,12.92,9.62,12.41,9.28,12.9,10.63,9.62,11.91
Delaware,10,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,19.16,19.68,22.48,18.23,16.77,12.93,16.37,15.16,15.59,15.68,16.12
Delaware,10,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,33.08,34.22,30.57,29.67,31.85,33.3,30.44,32.46,29.27,31.07,29.22
Delaware,10,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1545.3977,1577.1326,1606.9863,1678.055,1671.414,1847.2305,1802.0115,1749.1472,1793.9748,1837.1515,1882.4292
Delaware,10,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,4215.6003,4442.8267,4464.5164,4493.8104,4318.4242,4375.923,4392.107,4711.8969,4810.2112,5012.7309,5113.9027
Delaware,10,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,9438.5583,9910.7685,9853.5911,9823.2174,9405.3806,9249.0939,9649.9946,9861.1555,10072.8437,9839.1492,10303.8565
Delaware,10,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,29699.1873,30445.1406,31066.9343,30982.9804,31645.8593,31599.92,31873.1675,32578.7549,31539.3064,31545.8633,31551.5835
Delaware,10,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1515.894,1534.4842,1542.9641,1629.0844,1600.1679,1782.565,1736.2803,1660.6673,1730.8336,1773.9673,1811.8835
Delaware,10,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,4040.7238,4231.4798,4203.6163,4254.9446,4078.4717,4139.1105,4163.2308,4395.3237,4548.8684,4732.2904,4779.5481
Delaware,10,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,8872.2759,9317.5333,9093.3202,9131.6024,8661.0268,8614.7401,8966.799,9026.4843,9370.3174,9103.4541,9430.1038
Delaware,10,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,27386.3664,28100.5714,28095.0559,28195.3195,28052.5794,28414.217,28656.8512,29052.9465,28504.0134,28357.5691,28041.5307
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,101.6907,103.0308,102.5924,106.9219,102.4201,107.4123,112.7087,109.0393,114.318,111.0422,120.6953
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,228.4628,225.5454,223.2877,228.7938,225.1385,223.2892,236.662,242.5928,241.2208,257.6445,259.8484
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,486.8761,479.6708,456.2609,490.183,472.5379,460.5571,496.1284,511.9633,509.7428,503.8842,521.6511
Delaware,10,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1503.0039,1491.2526,1448.4138,1520.1912,1565.4426,1542.6426,1572.4834,1643.4181,1638.1063,1607.7713,1649.7913
Delaware,10,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,NA,NA,NA,NA,NA,9.57,5.73,NA,5.5,NA,4.8
Delaware,10,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,8.04,6.89,8.36,7.22,7.69,6.06,6.71,6.61,6.4,8.07,6.12
Delaware,10,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,10.53,11.8,10.5,10.61,10.08,9.1,9.82,8.73,9.04,8.21,8.42
